,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,kitchen_area,balcony,locality_name,days_exposition
12884,2671875.0,40.0,2024-02-10,1,2.7,10.0,18.0,2,,False,8.5,1.0,Kyiv,10.0
12885,2221875.0,27.4,2024-12-27,1,2.8,15.0,13.3,3,,False,6.0,2.0,Kyiv,
12886,1378125.0,35.0,2024-02-17,1,2.6,17.0,14.5,10,False,False,10.0,1.0,Hostomel,149.0
12887,1743750.0,30.0,2024-10-14,1,,5.0,16.0,4,,False,6.0,,Kyiv,4.0
12888,4275000.0,70.0,2024-03-30,3,2.7,35.0,36.5,27,,False,23.1,2.0,Kyiv,413.0
12889,2362500.0,35.4,2022-02-03,1,,23.0,15.4,18,,False,9.2,,Kyiv,1199.0
12890,3936094.0,58.2,2024-02-25,1,3.0,4.0,,2,,False,10.43,2.0,Kyiv,
12891,1490625.0,32.1,2024-04-21,1,2.5,3.0,20.0,3,,False,4.1,1.0,Kyiv,78.0
12892,4190625.0,80.0,2024-01-24,2,,16.0,29.0,13,,False,,0.0,Kyiv,255.0
12893,2812500.0,54.0,2024-02-13,2,2.54,14.0,31.0,7,,False,8.5,,Kyiv,82.0
12894,2955938.0,63.0,2024-02-02,3,2.5,9.0,45.9,1,,False,6.0,2.0,Kyiv,
12895,5456250.0,92.7,2024-05-18,3,2.76,18.0,53.7,11,,False,15.4,2.0,Kyiv,14.0
12896,3375000.0,73.5,2024-06-02,4,2.8,10.0,51.0,2,,False,6.2,1.0,Kyiv,33.0
12897,2390625.0,38.0,2024-04-30,1,,24.0,15.0,17,,False,9.0,2.0,Kyiv,19.0
12898,1209375.0,48.4,2024-02-23,2,,5.0,30.4,2,,False,8.0,,Boryspil,
12899,2361938.0,56.0,2024-10-06,2,,9.0,27.0,5,,False,15.0,,Kyiv,24.000000000000004
12900,6075000.0,76.6,2024-12-06,2,4.0,17.0,60.0,11,,False,15.0,,Kyiv,
12901,4781250.0,58.8,2024-05-14,2,3.13,5.0,46.0,3,,False,6.6,,Kyiv,183.00000000000003
12902,2334375.0,44.0,2024-05-15,2,2.5,5.0,27.0,4,,False,5.0,1.0,Brovary,7.0
12903,2446875.0,57.2,2024-04-27,3,2.5,9.0,39.0,1,,False,6.1,,Kyiv,99.0
12904,900000.0,44.0,2024-03-06,2,2.55,5.0,27.2,2,,False,5.4,1.0,Borshchahivka,
12905,1884375.0,40.2,2023-09-10,1,2.5,12.0,20.0,5,,False,9.0,,Vyshneve,135.0
12906,3262500.0,69.0,2024-04-18,3,2.5,9.0,44.0,7,,False,8.3,2.0,Kyiv,87.00000000000001
12907,6075000.0,70.6,2024-04-10,2,,24.0,37.4,22,,False,13.5,2.0,Kyiv,13.0
12908,3144375.0,36.0,2024-10-04,1,2.81,24.0,16.3,14,,False,9.2,1.0,Kyiv,
12909,3937500.0,70.1,2024-08-25,2,2.54,16.0,32.6,7,,False,12.9,,Kyiv,106.0
12910,2868750.0,35.4,2024-07-22,1,,22.0,16.2,11,,False,9.1,2.0,Kyiv,7.0
12911,1828125.0,47.0,2024-04-03,2,2.5,5.0,29.4,4,,False,6.0,0.0,Irpin,33.0
12912,2137500.0,70.0,2023-11-10,3,,10.0,41.0,9,,False,8.0,0.0,Vyshneve,191.00000000000003
12913,3138750.0,53.2,2024-09-04,2,,9.0,28.5,5,,False,8.2,,Brovary,
12914,731250.0,43.0,2024-02-18,2,2.54,5.0,31.3,5,,False,5.4,0.0,Boyarka,454.0
12915,3510000.0,59.51,2024-06-05,3,2.6,10.0,40.0,6,,False,8.2,,Kyiv,7.0
12916,22494375.0,67.7,2024-09-01,3,3.1,7.0,42.9,6,,False,9.0,,Kyiv,
12917,2418750.0,45.0,2024-01-12,2,2.56,9.0,27.0,5,,False,6.2,1.0,Kyiv,48.00000000000001
12918,3121875.0,45.0,2023-06-25,1,2.75,7.0,20.0,7,,False,12.0,1.0,Kyiv,228.0
12919,1771875.0,31.0,2024-04-02,1,2.5,9.0,15.0,7,False,False,8.0,0.0,Kyiv,57.0
12920,5512500.0,95.0,2024-01-19,2,,6.0,52.0,2,,False,,0.0,Kyiv,484.0
12921,2756250.0,60.45,2024-01-20,3,,9.0,43.62,3,,False,,0.0,Kyiv,212.0
12922,10800000.0,197.0,2023-12-18,4,,5.0,92.0,2,,False,27.0,,Kyiv,120.0
12923,3178125.0,75.0,2024-03-02,3,3.2,2.0,53.0,2,,False,9.0,,Hostomel,150.0
12924,2053125.0,33.3,2024-03-07,1,,3.0,22.0,2,,False,,0.0,Kyiv,33.0
12925,815625.0,50.0,2023-03-21,4,2.5,5.0,37.9,1,,False,5.9,,Boyarka,788.0
12926,5765625.0,95.0,2024-06-02,3,2.8,25.0,54.9,8,,False,14.4,,Kyiv,18.0
12927,3262500.0,52.3,2024-01-27,2,,12.0,30.5,8,,False,10.3,0.0,Kyiv,17.0
12928,2925000.0,55.0,2024-12-19,2,2.67,16.0,33.0,6,,False,10.0,2.0,Kyiv,5.0
12929,6750000.0,71.41,2024-11-07,2,,20.0,40.32,6,,False,11.35,2.0,Kyiv,
12930,2531250.0,39.0,2023-12-08,1,,15.0,,8,,False,,0.0,Kyiv,30.0
12931,3037500.0,58.4,2023-11-15,3,2.5,9.0,43.0,7,False,False,7.6,1.0,Kyiv,136.0
12932,3234375.0,42.0,2023-12-23,1,2.7,25.0,20.0,17,,False,12.0,,Kyiv,63.0
12933,2728125.0,50.3,2024-05-14,2,2.52,9.0,30.3,3,,False,7.0,,Kyiv,80.0
12934,2025000.0,42.0,2024-07-11,1,2.55,16.0,17.1,11,,False,10.1,2.0,Kyiv,111.0
12935,1237500.0,31.0,2024-04-28,1,2.5,8.0,22.3,5,False,True,,1.0,Bucha,44.00000000000001
12936,3825000.0,73.0,2023-11-22,3,,5.0,53.1,2,,False,8.2,0.0,Brovary,542.0
12937,2362500.0,38.0,2024-04-21,1,2.5,7.0,22.0,3,,False,8.0,,Kyiv,158.0
12938,3656250.0,79.0,2024-08-22,3,,6.0,47.0,4,,False,11.0,0.0,Kyiv,118.0
12939,2587500.0,46.4,2023-11-03,2,2.5,9.0,,3,,False,,,Kyiv,64.0
12940,2643750.0,50.8,2024-01-15,3,2.55,12.0,34.0,4,,False,6.2,1.0,Kyiv,30.0
12941,894375.0,47.2,2024-06-03,3,2.5,5.0,33.4,3,,False,5.4,1.0,Boyarka,
12942,3262500.0,57.0,2024-05-30,2,,24.0,28.55,20,,False,11.95,1.0,Kyiv,38.0
12943,2896875.0,54.5,2024-09-21,2,2.65,16.0,31.0,14,,False,10.2,,Kyiv,51.0
12944,3881250.0,110.0,2024-04-04,4,,18.0,,17,,False,,,Boyarka,60.0
12945,2300625.0,31.0,2024-09-19,1,,5.0,20.0,2,,False,6.0,,Kyiv,25.0
12946,3093750.0,84.0,2024-01-12,3,,10.0,,7,,False,,,Hostomel,60.0
12947,1518750.0,32.0,2023-10-30,1,,9.0,18.0,4,,False,6.0,1.0,Kyiv,85.0
12948,7875000.0,90.0,2024-05-04,3,,5.0,58.7,5,False,False,9.0,0.0,Kyiv,378.00000000000006
12949,2806875.0,46.0,2024-03-09,2,,5.0,29.5,4,,False,5.5,0.0,Kyiv,106.0
12950,3346875.0,45.0,2024-03-13,1,2.5,28.0,19.0,18,,False,13.0,,Kyiv,430.0
12951,2896875.0,56.4,2023-10-01,2,2.8,23.0,31.0,19,,False,9.3,2.0,Kyiv,130.0
12952,2981250.0,57.0,2024-07-25,3,2.5,9.0,39.0,5,False,False,6.0,2.0,Kyiv,13.0
12953,5625000.0,80.0,2024-01-29,3,3.0,6.0,54.0,3,,False,7.0,1.0,Kyiv,
12954,3150000.0,53.0,2023-10-05,2,,10.0,31.0,9,,False,8.0,0.0,Kyiv,145.0
12955,2756250.0,43.3,2024-04-26,1,2.5,10.0,18.5,9,,False,11.5,1.0,Kyiv,60.0
12956,2193750.0,35.4,2024-01-17,1,,12.0,20.8,9,,False,6.5,,Kyiv,42.0
12957,1687500.0,34.7,2024-04-08,1,,24.0,17.8,20,,False,8.7,,Vyshneve,32.0
12958,731250.0,55.6,2024-02-20,2,2.5,4.0,31.0,2,,False,9.7,0.0,Hostomel,144.0
12959,1856250.0,67.0,2022-12-27,3,,5.0,42.0,1,,False,7.0,0.0,Boyarka,872.0
12960,3453750.0,54.0,2024-04-23,2,2.7,35.0,26.6,13,,False,19.1,2.0,Kyiv,155.0
12961,2587500.0,64.0,2024-03-17,2,2.75,9.0,39.0,7,,False,10.0,,Vyshneve,
12962,5539236.0,69.3,2022-07-04,2,2.73,20.0,33.63,10,False,False,15.3,,Kyiv,1048.0
12963,4471875.0,82.7,2023-12-10,3,3.0,6.0,52.6,3,,False,9.9,,Kyiv,268.0
12964,2756250.0,48.0,2023-09-24,2,,5.0,36.9,5,,False,5.0,0.0,Kyiv,601.0
12965,4387500.0,59.5,2024-05-14,2,2.8,14.0,31.71,2,,False,10.2,,Kyiv,33.0
12966,1968750.0,28.8,2024-08-05,1,2.65,9.0,16.0,2,,False,6.1,,Kyiv,
12967,534375.0,47.6,2023-11-28,2,2.7,2.0,32.4,1,,False,6.3,,Borshchahivka,74.0
12968,5062500.0,90.0,2024-06-04,4,3.85,3.0,48.0,3,,False,10.8,,Kyiv,
12969,4612500.0,95.0,2024-03-25,2,3.5,6.0,50.0,6,False,False,23.5,0.0,Kyiv,418.0
12970,1181250.0,32.0,2024-08-28,1,,5.0,18.0,3,,False,6.0,0.0,Boryspil,4.0
12971,429187500.0,400.0,2024-09-07,7,,10.0,250.0,10,,False,,2.0,Kyiv,33.0
12972,1209375.0,47.0,2024-11-28,2,2.5,5.0,29.0,4,,False,6.0,1.0,Brovary,7.0
12973,2362500.0,41.91,2024-09-25,2,,9.0,28.14,7,,False,5.5,,Kyiv,88.00000000000001
12974,1940625.0,39.0,2023-08-21,1,2.65,12.0,20.0,12,,False,10.2,1.0,Kyiv,345.0
12975,5951700.0,75.1,2024-09-19,3,3.2,5.0,,4,False,False,25.0,1.0,Kyiv,
12976,2334375.0,73.5,2024-02-07,4,2.5,9.0,47.0,1,,False,6.0,,Brovary,311.0
12977,3701250.0,70.0,2024-05-24,3,2.65,12.0,45.0,5,,False,8.0,1.0,Kyiv,74.0
12978,2334375.0,34.0,2024-07-26,1,,9.0,20.0,7,,False,,0.0,Kyiv,68.0
12979,601875.0,32.4,2024-10-08,1,,5.0,17.0,4,,False,6.0,1.0,Irpin,20.0
12980,3937500.0,93.9,2024-11-03,3,,23.0,47.24,22,,False,16.46,,Kyiv,24.000000000000004
12981,1911375.0,37.7,2023-12-31,1,2.7,17.0,16.3,16,False,False,9.0,2.0,Kyiv,67.0
12982,4950000.0,66.89,2024-06-02,2,2.65,19.0,41.34,5,False,False,11.59,1.0,Kyiv,
12983,2587500.0,41.2,2024-04-15,1,2.6,25.0,18.0,23,,False,10.7,1.0,Kyiv,123.0
12984,2531250.0,38.3,2024-03-08,1,,27.0,16.2,26,,False,10.7,2.0,Bucha,
12985,1265625.0,24.5,2024-07-15,1,,22.0,14.0,18,,False,,0.0,Boyarka,40.0
12986,2643750.0,54.7,2023-10-10,3,2.5,5.0,37.3,4,,False,7.1,,Kyiv,301.0
12987,2025000.0,43.0,2024-03-02,2,2.5,5.0,27.0,2,,False,6.0,1.0,Kyiv,47.00000000000001
12988,2587500.0,60.0,2023-12-03,2,,9.0,33.4,5,,False,11.0,2.0,Kyiv,531.0
12989,1968750.0,73.0,2022-08-20,4,,5.0,48.0,1,,False,9.0,0.0,Borshchahivka,1001.0
12990,5231250.0,86.0,2024-05-02,4,3.5,6.0,63.5,5,,False,10.4,,Kyiv,181.00000000000003
12991,4415625.0,112.0,2024-08-21,4,2.9,6.0,,1,,False,,0.0,Kyiv,101.0
12992,1406250.0,29.0,2024-11-17,0,,9.0,20.0,3,,True,,,Kyiv,5.0
12993,1800000.0,46.0,2024-02-26,1,2.7,9.0,15.0,2,,False,10.0,,Irpin,181.00000000000003
12994,6946875.0,82.2,2024-07-09,3,2.8,16.0,50.8,3,,False,11.6,,Kyiv,
12995,4391888.0,46.2,2023-09-22,1,,9.0,19.55,9,,False,13.3,,Kyiv,224.0
12996,1068750.0,18.0,2023-12-29,0,2.6,5.0,16.0,3,,True,,,Kyiv,10.0
12997,1507500.0,42.4,2023-08-19,1,,10.0,17.0,3,,False,10.0,,Vyshneve,637.0
12998,5343750.0,74.0,2024-02-08,2,2.85,25.0,35.0,24,False,False,14.0,5.0,Kyiv,
12999,478125.0,31.0,2024-04-11,1,,5.0,,1,False,False,,,Boyarka,
13000,3093750.0,68.7,2023-11-09,2,2.75,9.0,44.6,9,False,False,9.9,2.0,Vyshneve,94.0
13001,2806875.0,37.0,2024-02-02,1,,21.0,14.0,7,,False,9.0,0.0,Kyiv,180.00000000000003
13002,9392625.0,110.0,2024-02-19,3,3.0,4.0,52.0,4,,False,16.0,,Kyiv,
13003,8718750.0,76.2,2023-01-16,2,3.6,5.0,48.8,3,,False,15.0,1.0,Kyiv,852.0
13004,1884375.0,29.4,2024-12-23,1,2.5,5.0,15.1,5,,False,7.0,1.0,Kyiv,
13005,7143750.0,77.0,2023-12-15,3,2.8,25.0,41.6,21,,False,12.3,1.0,Kyiv,154.0
13006,2137500.0,62.0,2024-05-08,4,2.7,5.0,,3,,False,,,Bucha,43.0
13007,1321875.0,70.0,2024-04-04,4,,5.0,54.0,5,,False,6.0,,Bucha,
13008,2700000.0,57.8,2023-12-26,3,2.5,5.0,35.7,5,,False,5.4,1.0,Kyiv,103.0
13009,1856250.0,33.0,2024-07-20,1,,22.0,14.0,14,,False,8.0,1.0,Kyiv,12.000000000000002
13010,3093750.0,39.0,2024-07-07,1,,21.0,16.0,14,,False,9.1,0.0,Kyiv,157.0
13011,1743750.0,30.0,2024-03-15,1,2.5,9.0,15.0,9,,False,7.0,,Kyiv,428.0
13012,2925000.0,59.0,2024-06-30,3,,9.0,40.0,4,,False,7.0,,Kyiv,93.0
13013,3369375.0,75.0,2024-06-08,3,,16.0,,2,,False,,,Hostomel,48.00000000000001
13014,3712500.0,66.9,2024-04-07,3,3.0,2.0,48.0,2,,False,7.0,4.0,Kyiv,114.0
13015,6367500.0,86.5,2024-07-19,1,,19.0,53.7,10,,False,15.6,2.0,Kyiv,90.00000000000001
13016,1743750.0,31.0,2023-11-01,1,,9.0,15.0,4,,False,8.0,0.0,Kyiv,109.0
13017,3318750.0,53.0,2024-01-13,2,3.0,5.0,33.0,4,,False,9.0,,Kyiv,233.0
13018,2812500.0,51.0,2024-02-06,2,2.5,9.0,28.0,8,,False,9.0,4.0,Kyiv,16.0
13019,12515625.0,249.9,2024-05-16,9,3.2,5.0,157.0,5,,False,12.4,,Kyiv,
13020,1659375.0,40.0,2024-10-30,1,,5.0,17.0,5,,False,10.9,,Hostomel,
13021,1726875.0,31.2,2024-03-31,1,2.5,5.0,17.0,1,,False,7.0,,Kyiv,109.0
13022,1518750.0,44.0,2024-07-23,2,,5.0,,5,,False,,,Brovary,45.00000000000001
13023,6187500.0,127.3,2024-07-15,1,3.1,5.0,55.5,4,,False,14.8,,Kyiv,4.0
13024,2587500.0,72.0,2024-04-19,3,3.0,2.0,53.0,1,,False,8.0,,Hostomel,
13025,1406250.0,64.0,2024-05-13,3,,9.0,45.0,2,,False,6.0,1.0,Boyarka,22.000000000000004
13026,2503125.0,44.1,2024-07-14,2,2.52,9.0,27.3,6,,False,6.7,,Kyiv,
13027,6468750.0,79.6,2023-11-24,2,2.75,18.0,37.8,7,False,False,15.2,1.0,Kyiv,55.0
13028,5906250.0,76.0,2023-08-11,2,,7.0,27.0,3,False,False,30.0,0.0,Kyiv,208.0
13029,2559375.0,59.6,2024-05-27,3,2.5,5.0,44.8,2,,False,6.5,1.0,Kyiv,30.0
13030,1400625.0,39.0,2024-09-03,1,2.5,4.0,18.3,1,,False,8.6,,Boryspil,
13031,2362500.0,56.8,2024-04-04,2,3.5,3.0,27.9,1,,False,10.8,,Kyiv,187.00000000000003
13032,1743750.0,41.5,2024-08-20,2,2.5,5.0,28.5,1,,False,5.0,,Kyiv,29.0
13033,4781250.0,82.0,2024-08-04,3,2.77,15.0,50.0,8,,False,11.0,,Kyiv,
13034,1321875.0,42.0,2024-05-28,4,2.5,5.0,,2,,False,,,Boryspil,44.00000000000001
13035,1743750.0,45.0,2024-12-07,2,,5.0,30.0,4,,False,5.0,0.0,Irpin,15.0
13036,3206250.0,49.5,2024-10-12,2,3.25,6.0,29.1,1,,False,9.2,0.0,Kyiv,41.0
13037,2025000.0,41.0,2023-12-13,1,2.55,9.0,,1,,False,,,Kyiv,45.00000000000001
13038,2896875.0,50.0,2023-12-27,2,,9.0,30.0,8,,False,10.0,0.0,Kyiv,507.0
13039,2863125.0,50.2,2024-03-14,2,2.57,9.0,30.5,5,,False,9.5,,Kyiv,429.0
13040,3600000.0,39.0,2024-08-15,1,2.8,24.0,26.0,23,,False,10.0,,Kyiv,
13041,2475000.0,62.7,2024-06-13,3,2.6,9.0,45.0,5,,False,6.2,0.0,Kyiv,175.00000000000003
13042,1546875.0,34.0,2024-09-26,1,,9.0,,9,,False,,,Kyiv,5.0
13043,3375000.0,55.0,2024-03-04,2,3.0,5.0,33.5,1,,False,8.0,,Kyiv,
13044,5619375.0,108.0,2023-10-25,3,3.05,5.0,56.0,4,False,False,28.0,0.0,Kyiv,570.0
13045,2525625.0,47.8,2024-05-14,2,2.57,12.0,31.0,8,,False,8.1,1.0,Kyiv,
13046,759375.0,72.0,2023-10-12,3,2.5,5.0,45.0,4,,False,9.0,,Bucha,118.0
13047,2081250.0,33.0,2024-01-06,1,,26.0,16.0,15,,False,7.0,1.0,Kyiv,197.0
13048,4162500.0,90.0,2024-01-30,4,2.5,10.0,56.0,3,,False,33.0,2.0,Kyiv,121.0
13049,1546875.0,40.8,2024-01-27,1,2.65,27.0,18.0,21,,False,12.0,,Bucha,107.0
13050,3425625.0,68.0,2024-08-24,3,2.6,10.0,43.2,1,,False,9.0,,Kyiv,
13051,2615625.0,43.0,2024-10-27,1,2.5,10.0,17.3,9,,False,10.8,2.0,Kyiv,14.0
13052,3375000.0,50.6,2024-06-01,2,2.7,17.0,26.9,10,,False,10.3,2.0,Kyiv,
13053,1912500.0,34.0,2023-12-28,1,,25.0,15.0,10,,False,9.0,,Vyshneve,22.000000000000004
13054,3695625.0,45.0,2024-06-20,1,,25.0,19.0,24,,False,14.0,2.0,Kyiv,50.0
13055,2165625.0,43.0,2024-05-01,1,,9.0,20.0,9,,False,8.0,,Kyiv,4.0
13056,2250000.0,50.0,2024-02-25,2,2.5,5.0,44.0,1,False,False,6.0,,Kyiv,
13057,4384688.0,58.0,2024-02-18,2,,18.0,30.0,16,,False,12.0,,Kyiv,154.0
13058,3709688.0,55.0,2024-10-18,2,,14.0,30.0,9,,False,9.0,2.0,Kyiv,8.0
13059,2812500.0,73.0,2023-11-20,2,2.67,12.0,33.3,11,False,False,14.5,0.0,Kyiv,544.0
13060,590625.0,58.0,2024-06-27,2,2.6,9.0,34.0,5,,False,10.0,2.0,Boyarka,23.000000000000004
13061,3431250.0,51.4,2024-07-19,2,3.0,5.0,31.7,4,,False,6.9,1.0,Kyiv,2.0
13062,3121875.0,44.5,2024-03-28,1,2.75,24.0,19.0,15,,False,12.0,2.0,Kyiv,60.0
13063,562500.0,63.0,2023-11-02,3,,5.0,52.0,2,,False,6.5,,Bucha,107.0
13064,3656250.0,65.3,2023-07-31,3,2.55,14.0,45.0,11,,False,10.0,3.0,Boryspil,226.0
13065,2531250.0,63.0,2023-11-17,3,2.6,5.0,44.0,4,,False,7.0,,Kyiv,547.0
13066,2519606.0,86.6,2024-07-19,2,2.7,5.0,45.3,5,,False,12.0,2.0,Vyshneve,64.0
13067,2981250.0,57.4,2024-09-02,3,2.5,9.0,,4,,False,,,Kyiv,60.0
13068,5118750.0,85.0,2024-04-25,3,2.6,17.0,48.0,7,,False,11.2,5.0,Kyiv,230.0
13069,1676250.0,23.4,2024-01-15,1,2.5,17.0,15.0,11,,False,5.4,,Kyiv,79.0
13070,2981250.0,57.0,2023-10-01,3,2.5,5.0,36.0,2,,False,5.5,1.0,Kyiv,129.0
13071,2081250.0,54.1,2024-10-14,3,2.5,3.0,,1,,False,,,Kyiv,71.0
13072,1434375.0,38.6,2024-07-18,1,2.65,10.0,19.8,5,,False,10.7,0.0,Vyshneve,18.0
13073,5906250.0,68.0,2023-08-13,3,3.15,5.0,48.0,2,,False,11.0,,Kyiv,180.00000000000003
13074,1996875.0,46.9,2024-04-19,2,2.55,5.0,31.7,1,,False,7.3,0.0,Kyiv,92.0
13075,2179688.0,33.0,2023-10-05,1,,9.0,17.5,8,,False,7.5,1.0,Kyiv,120.0
13076,675000.0,30.0,2024-06-23,1,2.6,4.0,24.0,4,,False,6.0,,Hostomel,188.00000000000003
13077,4331250.0,66.0,2023-11-03,2,,7.0,47.0,6,,False,19.0,,Bucha,196.0
13078,3036938.0,72.0,2023-09-26,3,,9.0,43.0,8,,False,8.0,0.0,Kyiv,333.0
13079,2531250.0,44.0,2023-12-19,1,,22.0,34.0,9,,False,10.0,2.0,Kyiv,59.0
13080,1940625.0,35.0,2024-04-11,1,,17.0,12.0,7,,False,16.0,,Hostomel,123.0
13081,2868750.0,40.0,2024-03-24,1,3.0,21.0,30.0,16,,False,9.0,2.0,Kyiv,241.0
13082,12937500.0,150.0,2024-05-02,6,3.0,5.0,99.0,2,False,False,18.0,,Kyiv,
13083,2812500.0,46.0,2024-10-02,2,2.5,9.0,30.0,6,,False,7.0,2.0,Kyiv,12.000000000000002
13084,2334375.0,37.1,2024-10-21,1,,9.0,17.9,1,,False,8.3,,Kyiv,
13085,1743750.0,49.5,2024-02-28,1,2.7,7.0,22.3,3,,False,11.4,,Boryspil,168.0
13086,5793750.0,91.5,2023-07-09,3,,4.0,52.2,3,,False,10.6,0.0,Kyiv,678.0
13087,3535312.0,50.0,2023-08-17,1,2.7,18.0,18.0,2,,False,12.0,0.0,Kyiv,137.0
13088,15131250.0,130.0,2024-12-30,4,2.8,17.0,76.4,15,,False,12.0,5.0,Kyiv,
13089,1237500.0,34.2,2024-05-01,1,,18.0,17.0,16,,False,8.5,1.0,Vyshneve,123.0
13090,2250000.0,50.0,2023-12-11,2,3.0,4.0,,1,,False,,,Kyiv,523.0
13091,4612500.0,64.0,2024-04-29,2,2.75,20.0,32.5,9,False,False,12.0,5.0,Kyiv,194.00000000000003
13092,4921875.0,57.3,2023-09-23,2,2.6,4.0,33.6,1,,False,11.5,4.0,Kyiv,244.0
13093,2053125.0,40.6,2024-01-02,1,,10.0,17.2,2,,False,8.4,0.0,Kyiv,11.000000000000002
13094,2615625.0,41.0,2023-09-29,1,,16.0,17.6,6,,False,10.6,,Kyiv,100.0
13095,1546875.0,47.0,2024-03-11,1,2.7,10.0,18.0,8,,False,12.3,,Boryspil,29.0
13096,2784375.0,60.7,2024-06-02,3,2.65,9.0,39.3,1,,False,15.0,,Kyiv,139.0
13097,2052562.0,54.12,2024-03-19,1,2.7,18.0,17.27,18,,False,10.15,0.0,Vyshneve,32.0
13098,4500000.0,80.5,2024-01-28,3,,24.0,,4,False,False,11.2,0.0,Kyiv,107.0
13099,450000.0,52.0,2024-01-09,2,,3.0,30.0,1,,False,8.0,0.0,Bucha,77.0
13100,1203750.0,64.0,2024-06-17,3,2.7,9.0,45.0,7,,False,7.0,1.0,Borshchahivka,33.0
13101,4775625.0,104.0,2024-11-25,4,3.9,4.0,47.0,1,,False,19.0,,Kyiv,
13102,4134375.0,64.3,2023-06-21,2,,16.0,36.6,8,,False,10.6,1.0,Kyiv,696.0000000000001
13103,4443750.0,65.8,2024-04-11,3,2.5,12.0,35.0,4,,False,11.0,,Kyiv,77.0
13104,2424375.0,33.2,2024-02-10,1,2.5,9.0,18.1,1,,False,6.3,,Kyiv,
13105,2446875.0,40.7,2024-11-30,1,2.75,23.0,17.7,18,,False,11.0,,Kyiv,
13106,15187500.0,116.0,2024-11-10,2,3.4,7.0,78.9,2,,False,11.0,1.0,Kyiv,
13107,3234375.0,47.4,2024-07-10,1,2.75,25.0,21.3,3,,False,11.4,2.0,Kyiv,149.0
13108,1901250.0,32.6,2024-10-17,1,2.5,9.0,16.8,7,,False,8.7,1.0,Kyiv,30.0
13109,2362500.0,43.0,2024-10-25,1,,16.0,19.0,9,False,False,11.0,2.0,Kyiv,45.00000000000001
13110,4275000.0,79.0,2023-07-14,3,2.65,24.0,60.0,19,,False,12.0,2.0,Hostomel,212.0
13111,2025000.0,45.0,2023-08-21,2,2.7,5.0,29.0,4,,False,6.0,1.0,Boyarka,290.0
13112,2362500.0,42.41,2024-09-29,2,2.5,9.0,28.15,4,,False,7.19,,Kyiv,45.00000000000001
13113,16593750.0,184.0,2023-12-18,4,3.3,10.0,96.6,10,,False,20.3,1.0,Kyiv,516.0
13114,2019375.0,35.5,2024-01-13,1,2.5,24.0,11.1,11,,False,15.5,,Vyshneve,223.0
13115,6467625.0,76.0,2022-04-12,2,3.4,5.0,30.0,5,,False,32.0,,Kyiv,1131.0
13116,2185312.0,63.6,2024-03-06,2,2.65,9.0,38.4,1,False,False,9.4,0.0,Hostomel,88.00000000000001
13117,2249438.0,31.0,2023-11-26,1,2.5,5.0,17.0,4,,False,6.0,,Kyiv,120.0
13118,20812500.0,140.0,2024-07-15,4,,7.0,93.0,3,False,False,15.0,1.0,Kyiv,
13119,1603125.0,39.0,2023-11-06,2,2.5,2.0,27.0,2,,False,4.5,0.0,Brovary,558.0
13120,1215000.0,41.0,2023-04-05,1,2.5,9.0,17.5,7,False,False,14.6,2.0,Hostomel,353.00000000000006
13121,2812500.0,44.7,2024-05-05,2,,5.0,30.3,4,,False,7.2,,Kyiv,
13122,1912500.0,29.0,2023-04-04,1,2.55,9.0,,9,,False,,,Kyiv,285.0
13123,1743750.0,31.0,2024-08-24,1,2.5,5.0,17.0,3,,False,5.5,1.0,Kyiv,37.0
13124,956250.0,33.5,2024-05-04,1,,4.0,16.1,3,,False,8.7,,Vyshneve,57.0
13125,3290625.0,57.0,2024-10-02,3,2.65,5.0,43.0,3,,False,5.0,0.0,Kyiv,11.000000000000002
13126,731250.0,42.4,2024-01-29,2,,4.0,27.4,2,,False,5.0,,Boyarka,164.0
13127,2587500.0,70.0,2023-12-31,3,2.5,12.0,47.0,4,,False,7.0,,Borshchahivka,503.0
13128,7936031.0,97.3,2023-05-19,3,3.0,23.0,,9,,False,,,Kyiv,729.0000000000001
13129,2137500.0,32.1,2024-04-02,1,2.55,22.0,17.8,4,,False,5.9,0.0,Kyiv,410.0
13130,3543750.0,69.0,2024-02-01,3,,9.0,45.0,6,,False,9.0,1.0,Kyiv,60.0
13131,2576250.0,58.0,2024-07-26,2,,20.0,32.0,7,,False,9.0,,Kyiv,100.0
13132,1856250.0,43.8,2024-03-05,2,2.5,5.0,28.0,2,,False,5.2,,Boryspil,438.0
13133,1546875.0,71.4,2024-04-15,2,,6.0,33.5,6,,False,11.4,,Boryspil,164.0
13134,7537500.0,107.0,2024-03-17,5,3.0,5.0,,1,,False,,,Kyiv,66.0
13135,2981250.0,78.0,2024-06-12,4,2.8,9.0,55.0,1,,False,10.0,2.0,Kyiv,4.0
13136,3937500.0,75.6,2024-04-19,3,2.6,9.0,45.8,5,,False,9.6,,Kyiv,10.0
13137,1738125.0,31.0,2023-11-16,1,2.5,5.0,17.0,1,,False,5.6,,Kyiv,171.0
13138,3113438.0,72.4,2023-12-17,3,2.75,20.0,40.7,15,,False,10.4,1.0,Boyarka,191.00000000000003
13139,30937500.0,288.0,2023-05-10,5,3.51,6.0,100.7,2,,False,62.0,,Kyiv,338.0
13140,2080688.0,36.8,2023-09-18,1,2.6,9.0,17.1,1,,False,11.6,,Hostomel,231.0
